,males,females
0,56,64.0
1-4,208,221.0
5-9,311,329.0
10-14,338,309.0
15-19,335,366.0
20-24,322,293.0
25-29,333,303.0
30-34,302,255.0
35-39,246,241.0
40-44,241,236.0
45-49,222,182.0
50-54,174,178.0
55-59,176,155.0
60-64,130,115.0
65-69,87,80.0
70-74,66,72.0
75-79,54,64.0
80-84,30,30.0
85-89,17,17.0
90-94,4,7.0
95-99,3,
100+,1,
