,males,females
0,22.0,30
1-4,83.0,107
5-9,158.0,124
10-14,186.0,162
15-19,147.0,155
20-24,178.0,174
25-29,175.0,165
30-34,187.0,139
35-39,169.0,165
40-44,190.0,161
45-49,192.0,178
50-54,178.0,140
55-59,162.0,129
60-64,123.0,112
65-69,83.0,83
70-74,59.0,90
75-79,55.0,56
80-84,43.0,51
85-89,16.0,21
90-94,2.0,5
95-99,,1
100+,1.0,1
