,males,females
0,31,30.0
1-4,109,100.0
5-9,105,114.0
10-14,150,155.0
15-19,149,127.0
20-24,113,93.0
25-29,111,85.0
30-34,83,82.0
35-39,75,72.0
40-44,101,66.0
45-49,73,52.0
50-54,65,61.0
55-59,53,41.0
60-64,34,21.0
65-69,26,24.0
70-74,27,38.0
75-79,18,16.0
80-84,10,4.0
85-89,2,2.0
90-94,2,1.0
95-99,1,
100+,1,
