,males,females
0,827,780
1-4,3585,3468
5-9,4813,4570
10-14,5026,5067
15-19,4271,4436
20-24,3809,3853
25-29,3632,3649
30-34,3100,2958
35-39,2379,2405
40-44,1798,1792
45-49,1419,1451
50-54,1133,1300
55-59,954,994
60-64,771,721
65-69,625,670
70-74,414,453
75-79,290,333
80-84,207,176
85-89,99,112
90-94,41,53
95-99,22,32
100+,5,14
