,males,females
0,21.0,15.0
1-4,78.0,90.0
5-9,133.0,126.0
10-14,175.0,152.0
15-19,202.0,171.0
20-24,134.0,137.0
25-29,107.0,115.0
30-34,106.0,113.0
35-39,133.0,149.0
40-44,178.0,169.0
45-49,174.0,179.0
50-54,171.0,159.0
55-59,152.0,124.0
60-64,122.0,124.0
65-69,87.0,92.0
70-74,56.0,74.0
75-79,44.0,62.0
80-84,21.0,57.0
85-89,11.0,10.0
90-94,5.0,13.0
95-99,,1.0
100+,1.0,
