,males,females
0,319,286
1-4,1206,1206
5-9,1608,1547
10-14,1924,1757
15-19,1770,1781
20-24,1664,1595
25-29,1372,1410
30-34,1282,1298
35-39,1050,1034
40-44,942,955
45-49,749,807
50-54,650,704
55-59,557,670
60-64,497,658
65-69,447,559
70-74,358,402
75-79,244,293
80-84,147,213
85-89,88,120
90-94,30,44
95-99,10,14
100+,1,6
