,males,females
0,35.0,28.0
1-4,127.0,135.0
5-9,170.0,169.0
10-14,230.0,185.0
15-19,229.0,211.0
20-24,191.0,189.0
25-29,173.0,169.0
30-34,161.0,193.0
35-39,199.0,179.0
40-44,157.0,161.0
45-49,190.0,178.0
50-54,190.0,173.0
55-59,132.0,139.0
60-64,131.0,121.0
65-69,83.0,76.0
70-74,70.0,58.0
75-79,44.0,50.0
80-84,21.0,31.0
85-89,6.0,17.0
90-94,4.0,4.0
95-99,,
100+,,1.0
