,males,females
0,465,402
1-4,1756,1705
5-9,2319,2262
10-14,2564,2484
15-19,2366,2327
20-24,2143,2463
25-29,1921,2127
30-34,1689,2011
35-39,1484,1642
40-44,1322,1532
45-49,1202,1339
50-54,890,1086
55-59,786,978
60-64,731,835
65-69,544,619
70-74,355,491
75-79,241,334
80-84,150,208
85-89,70,117
90-94,33,57
95-99,17,22
100+,4,3
