,males,females
0,55.0,52
1-4,231.0,200
5-9,272.0,267
10-14,346.0,337
15-19,378.0,398
20-24,439.0,400
25-29,407.0,340
30-34,368.0,341
35-39,336.0,319
40-44,308.0,320
45-49,322.0,311
50-54,298.0,287
55-59,248.0,240
60-64,204.0,245
65-69,144.0,158
70-74,136.0,136
75-79,111.0,118
80-84,68.0,95
85-89,26.0,40
90-94,9.0,13
95-99,1.0,5
100+,,1
