,males,females
0,82.0,75
1-4,298.0,317
5-9,428.0,409
10-14,499.0,497
15-19,497.0,491
20-24,541.0,505
25-29,549.0,510
30-34,528.0,527
35-39,413.0,484
40-44,424.0,398
45-49,365.0,375
50-54,317.0,315
55-59,277.0,267
60-64,240.0,233
65-69,179.0,175
70-74,111.0,115
75-79,78.0,75
80-84,43.0,53
85-89,18.0,41
90-94,7.0,8
95-99,1.0,3
100+,,1
