,males,females
0,124.0,107
1-4,515.0,447
5-9,707.0,677
10-14,712.0,640
15-19,704.0,657
20-24,569.0,532
25-29,541.0,542
30-34,462.0,378
35-39,332.0,284
40-44,348.0,298
45-49,288.0,290
50-54,247.0,232
55-59,193.0,165
60-64,154.0,149
65-69,124.0,134
70-74,101.0,103
75-79,69.0,62
80-84,45.0,45
85-89,17.0,24
90-94,11.0,14
95-99,,2
100+,2.0,3
