,males,females
0,186,159
1-4,699,674
5-9,1041,926
10-14,1101,1054
15-19,1012,963
20-24,924,871
25-29,857,842
30-34,721,670
35-39,543,558
40-44,481,503
45-49,479,430
50-54,381,379
55-59,333,324
60-64,249,247
65-69,188,175
70-74,148,160
75-79,115,98
80-84,67,64
85-89,25,28
90-94,23,21
95-99,10,12
100+,3,4
