,males,females
0,18.0,10.0
1-4,61.0,45.0
5-9,85.0,71.0
10-14,97.0,101.0
15-19,104.0,79.0
20-24,82.0,65.0
25-29,65.0,73.0
30-34,92.0,75.0
35-39,97.0,81.0
40-44,83.0,81.0
45-49,65.0,80.0
50-54,67.0,61.0
55-59,63.0,61.0
60-64,72.0,51.0
65-69,49.0,49.0
70-74,36.0,45.0
75-79,27.0,16.0
80-84,17.0,12.0
85-89,5.0,7.0
90-94,2.0,3.0
95-99,1.0,
100+,,
