,males,females
0,67.0,59.0
1-4,260.0,242.0
5-9,373.0,342.0
10-14,388.0,367.0
15-19,302.0,323.0
20-24,283.0,284.0
25-29,314.0,261.0
30-34,267.0,229.0
35-39,212.0,189.0
40-44,197.0,167.0
45-49,159.0,127.0
50-54,112.0,124.0
55-59,112.0,85.0
60-64,80.0,66.0
65-69,53.0,41.0
70-74,35.0,35.0
75-79,27.0,25.0
80-84,12.0,13.0
85-89,13.0,3.0
90-94,4.0,1.0
95-99,1.0,2.0
100+,,
