,males,females
0,34.0,30.0
1-4,136.0,135.0
5-9,191.0,173.0
10-14,191.0,189.0
15-19,198.0,196.0
20-24,205.0,200.0
25-29,189.0,179.0
30-34,175.0,159.0
35-39,144.0,143.0
40-44,142.0,132.0
45-49,142.0,147.0
50-54,109.0,111.0
55-59,99.0,94.0
60-64,63.0,75.0
65-69,53.0,52.0
70-74,42.0,29.0
75-79,10.0,30.0
80-84,14.0,14.0
85-89,5.0,9.0
90-94,3.0,2.0
95-99,,
100+,,
