,males,females
0,60,54.0
1-4,259,281.0
5-9,340,304.0
10-14,398,345.0
15-19,393,324.0
20-24,262,197.0
25-29,226,214.0
30-34,255,220.0
35-39,223,187.0
40-44,183,170.0
45-49,190,188.0
50-54,201,189.0
55-59,179,122.0
60-64,138,103.0
65-69,106,72.0
70-74,82,49.0
75-79,57,55.0
80-84,26,24.0
85-89,13,9.0
90-94,4,6.0
95-99,4,2.0
100+,2,
