,males,females
0,2305,2130
1-4,8309,8158
5-9,10836,10483
10-14,12340,11945
15-19,11664,11636
20-24,11700,12055
25-29,12533,12834
30-34,12268,12195
35-39,10940,10928
40-44,9539,10021
45-49,8012,8334
50-54,6360,6843
55-59,4933,5357
60-64,3492,3865
65-69,2235,2528
70-74,1455,1868
75-79,898,1155
80-84,493,798
85-89,206,324
90-94,68,116
95-99,8,34
100+,3,6
