,males,females
0,39.0,34
1-4,119.0,148
5-9,198.0,221
10-14,218.0,230
15-19,250.0,241
20-24,242.0,208
25-29,231.0,207
30-34,203.0,213
35-39,207.0,197
40-44,229.0,206
45-49,218.0,181
50-54,175.0,172
55-59,190.0,144
60-64,138.0,134
65-69,103.0,110
70-74,72.0,102
75-79,54.0,82
80-84,29.0,48
85-89,13.0,28
90-94,5.0,8
95-99,,1
100+,1.0,1
