,males,females
0,40.0,33.0
1-4,177.0,165.0
5-9,264.0,236.0
10-14,264.0,247.0
15-19,261.0,271.0
20-24,273.0,262.0
25-29,245.0,232.0
30-34,194.0,173.0
35-39,131.0,136.0
40-44,154.0,157.0
45-49,139.0,152.0
50-54,128.0,121.0
55-59,111.0,105.0
60-64,85.0,98.0
65-69,85.0,76.0
70-74,57.0,71.0
75-79,49.0,55.0
80-84,40.0,30.0
85-89,19.0,24.0
90-94,11.0,5.0
95-99,5.0,3.0
100+,,
