,males,females
0,187,155.0
1-4,690,715.0
5-9,983,960.0
10-14,1216,1106.0
15-19,1043,1013.0
20-24,877,891.0
25-29,815,826.0
30-34,763,737.0
35-39,617,615.0
40-44,541,500.0
45-49,486,452.0
50-54,375,365.0
55-59,330,300.0
60-64,243,248.0
65-69,190,157.0
70-74,125,157.0
75-79,99,102.0
80-84,52,78.0
85-89,30,33.0
90-94,8,17.0
95-99,8,6.0
100+,1,
