,males,females
0,302.0,298
1-4,1312.0,1348
5-9,1873.0,1926
10-14,2005.0,1925
15-19,1944.0,1683
20-24,1664.0,1470
25-29,1361.0,1354
30-34,1258.0,1141
35-39,1048.0,931
40-44,927.0,903
45-49,827.0,728
50-54,728.0,693
55-59,560.0,536
60-64,530.0,495
65-69,414.0,418
70-74,333.0,342
75-79,264.0,266
80-84,119.0,110
85-89,67.0,89
90-94,23.0,52
95-99,9.0,14
100+,,4
