,males,females
0,121.0,94
1-4,504.0,436
5-9,623.0,574
10-14,705.0,631
15-19,645.0,622
20-24,650.0,655
25-29,632.0,629
30-34,603.0,599
35-39,538.0,548
40-44,538.0,588
45-49,579.0,536
50-54,529.0,494
55-59,390.0,421
60-64,327.0,350
65-69,281.0,293
70-74,199.0,250
75-79,172.0,156
80-84,93.0,129
85-89,38.0,69
90-94,21.0,18
95-99,3.0,4
100+,,1
