,males,females
0,139,159
1-4,697,666
5-9,912,899
10-14,1037,920
15-19,910,855
20-24,738,698
25-29,685,653
30-34,558,541
35-39,512,489
40-44,422,405
45-49,333,328
50-54,247,280
55-59,231,267
60-64,171,191
65-69,160,142
70-74,117,125
75-79,75,85
80-84,38,52
85-89,20,22
90-94,15,19
95-99,9,5
100+,1,3
