,males,females
0,243,242
1-4,1049,1063
5-9,1381,1311
10-14,1579,1542
15-19,1482,1433
20-24,1530,1364
25-29,1464,1237
30-34,1189,1012
35-39,990,792
40-44,806,660
45-49,704,563
50-54,551,468
55-59,429,411
60-64,341,294
65-69,263,230
70-74,212,204
75-79,135,150
80-84,92,75
85-89,50,44
90-94,28,22
95-99,11,11
100+,1,1
