,males,females
0,196,185
1-4,873,938
5-9,1149,1074
10-14,1175,1188
15-19,999,931
20-24,844,742
25-29,715,653
30-34,627,568
35-39,431,383
40-44,360,328
45-49,272,244
50-54,183,173
55-59,156,157
60-64,96,111
65-69,93,101
70-74,69,80
75-79,90,42
80-84,35,33
85-89,11,9
90-94,7,1
95-99,9,3
100+,2,2
