,males,females
0,6.0,11.0
1-4,31.0,33.0
5-9,45.0,48.0
10-14,61.0,54.0
15-19,70.0,83.0
20-24,63.0,54.0
25-29,57.0,65.0
30-34,44.0,49.0
35-39,60.0,63.0
40-44,65.0,70.0
45-49,79.0,60.0
50-54,84.0,64.0
55-59,66.0,65.0
60-64,48.0,52.0
65-69,32.0,37.0
70-74,19.0,38.0
75-79,17.0,25.0
80-84,9.0,14.0
85-89,4.0,7.0
90-94,1.0,4.0
95-99,,
100+,,
