,males,females
0,83.0,85.0
1-4,335.0,357.0
5-9,463.0,472.0
10-14,590.0,513.0
15-19,502.0,435.0
20-24,379.0,362.0
25-29,430.0,383.0
30-34,426.0,423.0
35-39,379.0,366.0
40-44,369.0,303.0
45-49,335.0,289.0
50-54,273.0,273.0
55-59,227.0,216.0
60-64,228.0,158.0
65-69,164.0,115.0
70-74,119.0,85.0
75-79,53.0,56.0
80-84,46.0,32.0
85-89,16.0,19.0
90-94,8.0,11.0
95-99,2.0,4.0
100+,,
