,males,females
0,12.0,12
1-4,68.0,74
5-9,104.0,109
10-14,124.0,155
15-19,146.0,119
20-24,119.0,109
25-29,109.0,106
30-34,124.0,133
35-39,149.0,132
40-44,135.0,131
45-49,171.0,147
50-54,132.0,108
55-59,107.0,122
60-64,116.0,100
65-69,66.0,85
70-74,46.0,72
75-79,48.0,60
80-84,23.0,39
85-89,5.0,29
90-94,2.0,11
95-99,1.0,3
100+,,2
