,males,females
0,99,94
1-4,410,387
5-9,604,572
10-14,736,713
15-19,734,690
20-24,508,530
25-29,495,472
30-34,447,402
35-39,372,359
40-44,372,354
45-49,373,332
50-54,295,318
55-59,299,307
60-64,227,228
65-69,177,199
70-74,168,174
75-79,116,137
80-84,68,88
85-89,44,47
90-94,33,32
95-99,7,22
100+,4,6
