,males,females
0,216,196
1-4,982,883
5-9,1330,1293
10-14,1488,1416
15-19,1639,1554
20-24,1507,1381
25-29,1361,1219
30-34,1147,1123
35-39,1033,960
40-44,1001,945
45-49,891,789
50-54,685,753
55-59,525,550
60-64,510,554
65-69,404,419
70-74,365,390
75-79,233,245
80-84,143,203
85-89,93,113
90-94,33,44
95-99,6,13
100+,2,9
