,males,females
0,173,190
1-4,812,807
5-9,1144,1115
10-14,1195,1018
15-19,1104,911
20-24,891,851
25-29,848,795
30-34,647,592
35-39,555,440
40-44,413,388
45-49,350,361
50-54,341,342
55-59,281,310
60-64,228,195
65-69,197,169
70-74,134,133
75-79,94,90
80-84,62,57
85-89,27,41
90-94,11,17
95-99,1,6
100+,1,1
