,males,females
0,17146,16558
1-4,65402,63414
5-9,84622,81289
10-14,90583,89948
15-19,85459,90056
20-24,88051,92632
25-29,89991,95173
30-34,81086,86810
35-39,67048,71694
40-44,56625,58283
45-49,45309,47683
50-54,35802,38942
55-59,25738,28589
60-64,17532,20521
65-69,11484,14158
70-74,7964,10483
75-79,4894,7254
80-84,2922,4716
85-89,1371,2502
90-94,501,1056
95-99,151,400
100+,61,111
