,males,females
0,134,112
1-4,510,491
5-9,776,773
10-14,1100,1055
15-19,1023,1044
20-24,807,680
25-29,656,615
30-34,568,596
35-39,514,553
40-44,539,549
45-49,550,509
50-54,418,386
55-59,329,390
60-64,343,375
65-69,259,290
70-74,243,295
75-79,134,205
80-84,109,150
85-89,84,89
90-94,36,36
95-99,8,8
100+,2,4
