,males,females
0,83.0,90
1-4,316.0,311
5-9,388.0,398
10-14,554.0,508
15-19,529.0,519
20-24,498.0,498
25-29,464.0,458
30-34,449.0,446
35-39,412.0,388
40-44,336.0,337
45-49,296.0,281
50-54,246.0,250
55-59,218.0,246
60-64,209.0,218
65-69,165.0,169
70-74,112.0,146
75-79,64.0,119
80-84,66.0,90
85-89,42.0,34
90-94,9.0,24
95-99,6.0,7
100+,,2
