,males,females
0,10.0,8.0
1-4,52.0,47.0
5-9,50.0,59.0
10-14,69.0,65.0
15-19,64.0,56.0
20-24,62.0,62.0
25-29,85.0,66.0
30-34,71.0,65.0
35-39,56.0,54.0
40-44,60.0,52.0
45-49,44.0,46.0
50-54,43.0,39.0
55-59,47.0,37.0
60-64,34.0,27.0
65-69,25.0,31.0
70-74,26.0,21.0
75-79,15.0,18.0
80-84,9.0,11.0
85-89,6.0,4.0
90-94,1.0,2.0
95-99,,
100+,,
