,males,females
0,54,57.0
1-4,228,229.0
5-9,361,365.0
10-14,438,383.0
15-19,418,382.0
20-24,284,250.0
25-29,270,260.0
30-34,271,224.0
35-39,230,209.0
40-44,273,209.0
45-49,218,215.0
50-54,206,213.0
55-59,197,206.0
60-64,173,163.0
65-69,138,141.0
70-74,120,108.0
75-79,57,50.0
80-84,30,56.0
85-89,22,30.0
90-94,7,13.0
95-99,2,10.0
100+,2,
