,males,females
0,46,37.0
1-4,176,161.0
5-9,300,269.0
10-14,317,317.0
15-19,333,281.0
20-24,273,243.0
25-29,279,272.0
30-34,229,238.0
35-39,188,204.0
40-44,191,182.0
45-49,178,182.0
50-54,143,204.0
55-59,130,166.0
60-64,124,140.0
65-69,102,100.0
70-74,87,121.0
75-79,72,68.0
80-84,32,53.0
85-89,28,17.0
90-94,4,7.0
95-99,1,2.0
100+,1,
