,males,females
0,122.0,145
1-4,517.0,537
5-9,748.0,740
10-14,940.0,867
15-19,843.0,839
20-24,694.0,784
25-29,740.0,711
30-34,693.0,699
35-39,613.0,652
40-44,657.0,695
45-49,637.0,665
50-54,545.0,643
55-59,490.0,519
60-64,409.0,371
65-69,317.0,283
70-74,240.0,255
75-79,134.0,178
80-84,107.0,126
85-89,48.0,50
90-94,13.0,23
95-99,4.0,2
100+,,3
