,males,females
0,15.0,13.0
1-4,40.0,68.0
5-9,70.0,62.0
10-14,86.0,72.0
15-19,75.0,64.0
20-24,68.0,58.0
25-29,78.0,73.0
30-34,90.0,75.0
35-39,73.0,86.0
40-44,80.0,74.0
45-49,84.0,62.0
50-54,78.0,67.0
55-59,73.0,67.0
60-64,56.0,47.0
65-69,52.0,26.0
70-74,31.0,34.0
75-79,24.0,14.0
80-84,8.0,7.0
85-89,,4.0
90-94,1.0,
95-99,,1.0
100+,,
