,males,females
0,32.0,30.0
1-4,142.0,168.0
5-9,213.0,227.0
10-14,258.0,279.0
15-19,250.0,213.0
20-24,218.0,190.0
25-29,226.0,191.0
30-34,171.0,148.0
35-39,163.0,132.0
40-44,143.0,146.0
45-49,122.0,117.0
50-54,101.0,122.0
55-59,108.0,114.0
60-64,100.0,95.0
65-69,75.0,95.0
70-74,74.0,73.0
75-79,52.0,56.0
80-84,21.0,40.0
85-89,12.0,25.0
90-94,5.0,10.0
95-99,3.0,3.0
100+,,
