,males,females
0,347.0,288
1-4,1230.0,1309
5-9,1746.0,1657
10-14,2056.0,1966
15-19,1921.0,1724
20-24,1536.0,1517
25-29,1336.0,1369
30-34,1166.0,1231
35-39,1074.0,1094
40-44,1020.0,992
45-49,898.0,973
50-54,832.0,790
55-59,662.0,599
60-64,559.0,589
65-69,463.0,402
70-74,343.0,365
75-79,232.0,241
80-84,160.0,187
85-89,69.0,116
90-94,35.0,45
95-99,3.0,16
100+,,6
