,males,females
0,396,398
1-4,1647,1604
5-9,2329,2169
10-14,2614,2506
15-19,2208,2211
20-24,1959,2025
25-29,1717,1851
30-34,1591,1700
35-39,1309,1458
40-44,1167,1297
45-49,1021,1225
50-54,789,987
55-59,765,963
60-64,724,900
65-69,617,751
70-74,466,564
75-79,302,366
80-84,187,251
85-89,115,161
90-94,55,88
95-99,24,20
100+,2,4
