,males,females
0,905,829
1-4,3726,3870
5-9,5015,4910
10-14,5164,5181
15-19,4759,5020
20-24,4712,4982
25-29,4320,4761
30-34,3757,4098
35-39,2830,3214
40-44,2608,2970
45-49,2225,2645
50-54,1858,2312
55-59,1573,1966
60-64,1275,1641
65-69,1008,1222
70-74,791,1057
75-79,570,701
80-84,349,448
85-89,200,228
90-94,92,150
95-99,18,42
100+,2,10
