,males,females
0,719,682
1-4,2870,2908
5-9,3949,3821
10-14,4160,4252
15-19,3620,3893
20-24,3478,3892
25-29,3332,3808
30-34,2986,3336
35-39,2239,2561
40-44,1940,2193
45-49,1656,1858
50-54,1401,1705
55-59,1191,1469
60-64,954,1167
65-69,761,940
70-74,646,732
75-79,456,558
80-84,276,305
85-89,161,169
90-94,67,101
95-99,18,33
100+,7,12
