,males,females
0,95.0,86
1-4,365.0,331
5-9,476.0,416
10-14,539.0,515
15-19,623.0,518
20-24,686.0,611
25-29,715.0,614
30-34,615.0,569
35-39,582.0,548
40-44,531.0,545
45-49,514.0,464
50-54,423.0,460
55-59,415.0,400
60-64,344.0,372
65-69,240.0,254
70-74,219.0,218
75-79,157.0,224
80-84,106.0,104
85-89,32.0,67
90-94,9.0,26
95-99,6.0,3
100+,,2
