,males,females
0,55,62.0
1-4,210,230.0
5-9,287,283.0
10-14,375,316.0
15-19,322,330.0
20-24,286,296.0
25-29,322,325.0
30-34,327,305.0
35-39,283,307.0
40-44,284,277.0
45-49,288,232.0
50-54,221,212.0
55-59,211,178.0
60-64,162,125.0
65-69,113,84.0
70-74,108,72.0
75-79,56,45.0
80-84,34,19.0
85-89,13,4.0
90-94,5,3.0
95-99,1,
100+,1,
