,males,females
0,130,143
1-4,649,620
5-9,999,947
10-14,1142,1190
15-19,1222,1171
20-24,1017,931
25-29,860,844
30-34,752,782
35-39,665,642
40-44,575,635
45-49,580,570
50-54,449,527
55-59,378,426
60-64,388,450
65-69,361,391
70-74,283,351
75-79,181,233
80-84,129,184
85-89,66,81
90-94,20,40
95-99,8,19
100+,2,4
