,males,females
0,82,83
1-4,441,407
5-9,508,499
10-14,614,591
15-19,606,587
20-24,557,528
25-29,542,543
30-34,508,531
35-39,431,462
40-44,427,420
45-49,382,422
50-54,323,343
55-59,244,361
60-64,276,294
65-69,194,236
70-74,168,213
75-79,108,143
80-84,91,104
85-89,66,73
90-94,39,36
95-99,7,13
100+,2,2
