,males,females
0,56,41
1-4,211,199
5-9,288,316
10-14,377,350
15-19,379,332
20-24,296,307
25-29,274,223
30-34,195,232
35-39,191,193
40-44,164,172
45-49,168,161
50-54,103,125
55-59,98,81
60-64,93,103
65-69,72,83
70-74,68,70
75-79,37,48
80-84,31,27
85-89,21,21
90-94,8,6
95-99,1,2
100+,1,3
