,males,females
0,70,97
1-4,319,316
5-9,412,413
10-14,473,469
15-19,556,531
20-24,571,494
25-29,507,478
30-34,451,426
35-39,446,486
40-44,448,459
45-49,367,387
50-54,308,341
55-59,267,266
60-64,199,220
65-69,142,171
70-74,135,148
75-79,94,108
80-84,50,59
85-89,20,33
90-94,12,16
95-99,3,2
100+,1,1
