,males,females
0,19.0,7.0
1-4,44.0,38.0
5-9,58.0,49.0
10-14,99.0,73.0
15-19,103.0,99.0
20-24,89.0,84.0
25-29,91.0,67.0
30-34,70.0,64.0
35-39,71.0,74.0
40-44,97.0,80.0
45-49,90.0,69.0
50-54,73.0,70.0
55-59,54.0,49.0
60-64,46.0,49.0
65-69,37.0,35.0
70-74,24.0,30.0
75-79,15.0,17.0
80-84,8.0,11.0
85-89,3.0,4.0
90-94,1.0,3.0
95-99,,1.0
100+,,
