,males,females
0,24.0,24.0
1-4,89.0,78.0
5-9,109.0,92.0
10-14,121.0,112.0
15-19,136.0,121.0
20-24,105.0,102.0
25-29,106.0,112.0
30-34,102.0,112.0
35-39,105.0,109.0
40-44,104.0,80.0
45-49,75.0,68.0
50-54,58.0,43.0
55-59,39.0,36.0
60-64,39.0,49.0
65-69,40.0,39.0
70-74,21.0,33.0
75-79,25.0,23.0
80-84,15.0,7.0
85-89,3.0,4.0
90-94,5.0,4.0
95-99,1.0,2.0
100+,,
