,males,females
0,1398,1394
1-4,5027,4857
5-9,6649,6308
10-14,7854,7623
15-19,8255,8537
20-24,9307,9366
25-29,9300,9275
30-34,8084,7830
35-39,7344,7312
40-44,6818,6961
45-49,5851,6260
50-54,4557,4900
55-59,3404,3761
60-64,2547,2880
65-69,1683,2045
70-74,1143,1424
75-79,745,1018
80-84,390,661
85-89,184,335
90-94,63,118
95-99,19,31
100+,4,8
