,males,females
0,91,77
1-4,328,365
5-9,508,477
10-14,556,491
15-19,644,574
20-24,555,502
25-29,529,502
30-34,455,413
35-39,383,356
40-44,404,395
45-49,366,350
50-54,322,347
55-59,261,270
60-64,265,235
65-69,209,180
70-74,176,211
75-79,80,121
80-84,80,78
85-89,38,44
90-94,19,32
95-99,6,10
100+,1,5
