,males,females
0,159.0,157
1-4,797.0,686
5-9,932.0,856
10-14,806.0,711
15-19,635.0,644
20-24,543.0,540
25-29,557.0,482
30-34,467.0,402
35-39,351.0,273
40-44,268.0,196
45-49,211.0,145
50-54,171.0,129
55-59,120.0,101
60-64,114.0,86
65-69,76.0,60
70-74,47.0,34
75-79,33.0,22
80-84,31.0,14
85-89,11.0,11
90-94,2.0,7
95-99,,2
100+,1.0,1
