,males,females
0,140,142
1-4,502,488
5-9,764,739
10-14,912,895
15-19,868,821
20-24,814,807
25-29,787,733
30-34,719,707
35-39,610,629
40-44,647,592
45-49,549,513
50-54,495,485
55-59,424,415
60-64,349,334
65-69,240,261
70-74,189,206
75-79,131,152
80-84,103,98
85-89,38,50
90-94,18,14
95-99,3,8
100+,1,5
