,males,females
0,11.0,19.0
1-4,90.0,78.0
5-9,147.0,108.0
10-14,219.0,177.0
15-19,154.0,135.0
20-24,95.0,87.0
25-29,92.0,103.0
30-34,95.0,123.0
35-39,128.0,107.0
40-44,96.0,106.0
45-49,108.0,87.0
50-54,108.0,99.0
55-59,75.0,77.0
60-64,67.0,57.0
65-69,68.0,57.0
70-74,52.0,44.0
75-79,36.0,41.0
80-84,23.0,13.0
85-89,17.0,16.0
90-94,6.0,7.0
95-99,,
100+,,
