,males,females
0,34.0,36.0
1-4,122.0,122.0
5-9,201.0,211.0
10-14,215.0,193.0
15-19,237.0,195.0
20-24,224.0,225.0
25-29,243.0,215.0
30-34,207.0,199.0
35-39,214.0,194.0
40-44,165.0,167.0
45-49,176.0,188.0
50-54,192.0,184.0
55-59,193.0,146.0
60-64,146.0,125.0
65-69,101.0,103.0
70-74,75.0,86.0
75-79,62.0,71.0
80-84,33.0,47.0
85-89,14.0,16.0
90-94,4.0,2.0
95-99,3.0,3.0
100+,,
