,males,females
0,151.0,139
1-4,678.0,631
5-9,914.0,900
10-14,1010.0,994
15-19,930.0,1006
20-24,840.0,879
25-29,855.0,805
30-34,738.0,754
35-39,584.0,546
40-44,523.0,520
45-49,427.0,450
50-54,348.0,423
55-59,306.0,365
60-64,259.0,306
65-69,171.0,218
70-74,172.0,197
75-79,130.0,111
80-84,67.0,70
85-89,46.0,53
90-94,30.0,34
95-99,6.0,10
100+,,5
