,males,females
0,517,470
1-4,2075,2000
5-9,2552,2519
10-14,2541,2373
15-19,2092,1955
20-24,1618,1515
25-29,1512,1352
30-34,1170,1098
35-39,929,872
40-44,771,715
45-49,647,577
50-54,460,458
55-59,418,360
60-64,303,312
65-69,241,262
70-74,196,149
75-79,152,112
80-84,85,77
85-89,38,33
90-94,20,19
95-99,15,7
100+,1,2
