,males,females
0,104,96
1-4,418,406
5-9,549,523
10-14,670,580
15-19,725,658
20-24,941,693
25-29,969,611
30-34,901,624
35-39,773,625
40-44,750,690
45-49,643,622
50-54,602,556
55-59,520,494
60-64,374,454
65-69,320,371
70-74,259,309
75-79,205,256
80-84,136,138
85-89,45,69
90-94,14,19
95-99,2,9
100+,1,2
