,males,females
0,276,290
1-4,1180,1170
5-9,1532,1625
10-14,1805,1889
15-19,1729,1725
20-24,1730,1659
25-29,1520,1463
30-34,1396,1383
35-39,1148,1208
40-44,1030,1096
45-49,790,909
50-54,662,747
55-59,532,649
60-64,531,600
65-69,423,541
70-74,373,427
75-79,236,299
80-84,164,223
85-89,93,107
90-94,40,44
95-99,12,15
100+,1,2
