,males,females
0,38.0,39
1-4,139.0,150
5-9,205.0,210
10-14,246.0,202
15-19,253.0,217
20-24,251.0,230
25-29,215.0,211
30-34,208.0,198
35-39,208.0,212
40-44,228.0,193
45-49,236.0,204
50-54,188.0,177
55-59,177.0,161
60-64,174.0,150
65-69,125.0,124
70-74,103.0,82
75-79,65.0,59
80-84,42.0,34
85-89,21.0,29
90-94,5.0,12
95-99,1.0,4
100+,,1
