,males,females
0,3.0,6.0
1-4,25.0,16.0
5-9,25.0,19.0
10-14,31.0,33.0
15-19,48.0,36.0
20-24,37.0,23.0
25-29,40.0,42.0
30-34,35.0,36.0
35-39,37.0,25.0
40-44,26.0,27.0
45-49,24.0,33.0
50-54,33.0,24.0
55-59,15.0,20.0
60-64,13.0,12.0
65-69,11.0,10.0
70-74,9.0,8.0
75-79,5.0,6.0
80-84,4.0,3.0
85-89,,3.0
90-94,,1.0
95-99,1.0,
100+,,
